Linux 3.10.0-957.1.3.el7.x86_64 (perf48.perf.lab.eng.bos.redhat.com) 	03/19/19 	_x86_64_	(24 CPU)

21:54:46        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
21:54:51        all      4.14      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     95.81
21:54:51          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          1     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51          2      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.60
21:54:51          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         18      0.20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.80
21:54:51         19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

21:54:46       proc/s   cswch/s
21:54:56          867      0.00
21:54:56          868      0.00
21:54:56          869      0.00
21:54:56          870      0.00
21:54:56          871      0.00
21:54:56          872      0.00
21:54:56          873      0.00
21:54:56          874      0.00
21:54:56          875      0.00
21:54:56          876      0.00
21:54:56          877      0.00
21:54:56          878      0.00
21:54:56          879      0.00
21:54:56          880      0.00
21:54:56          881      0.00
21:54:56          882      0.00
21:54:56          883      0.00
21:54:56          884      0.00
21:54:56          885      0.00
21:54:56          886      0.00
21:54:56          887      0.00
21:54:56          888      0.00
21:54:56          889      0.00
21:54:56          890      0.00
21:54:56          891      0.00
21:54:56          892      0.00
21:54:56          893      0.00
21:54:56          894      0.00
21:54:56          895      0.00
21:54:56          896      0.00
21:54:56          897      0.00
21:54:56          898      0.00
21:54:56          899      0.00
21:54:56          900      0.00
21:54:56          901      0.00
21:54:56          902      0.00
21:54:56          903      0.00
21:54:56          904      0.00
21:54:56          905      0.00
21:54:56          906      0.00
21:54:56          907      0.00
21:54:56          908      0.00
21:54:56          909      0.00
21:54:56          910      0.00
21:54:56          911      0.00
21:54:56          912      0.00
21:54:56          913      0.00
21:54:56          914      0.00
21:54:56          915      0.00
21:54:56          916      0.00
21:54:56          917      0.00
21:54:56          918      0.00
21:54:56          919      0.00
21:54:56          920      0.00
21:54:56          921      0.00
21:54:56          922      0.00
21:54:56          923      0.00
21:54:56          924      0.00
21:54:56          925      0.00
21:54:56          926      0.00
21:54:56          927      0.00
21:54:56          928      0.00
21:54:56          929      0.00
21:54:56          930      0.00
21:54:56          931      0.00
21:54:56          932      0.00
21:54:56          933      0.00
21:54:56          934      0.00
21:54:56          935      0.00
21:54:56          936      0.00
21:54:56          937      0.00
21:54:56          938      0.00
21:54:56          939      0.00
21:54:56          940      0.00
21:54:56          941      0.00
21:54:56          942      0.00
21:54:56          943      0.00
21:54:56          944      0.00
21:54:56          945      0.00
21:54:56          946      0.00
21:54:56          947      0.00
21:54:56          948      0.00
21:54:56          949      0.00
21:54:56          950      0.00
21:54:56          951      0.00
21:54:56          952      0.00
21:54:56          953      0.00
21:54:56          954      0.00
21:54:56          955      0.00
21:54:56          956      0.00
21:54:56          957      0.00
21:54:56          958      0.00
21:54:56          959      0.00
21:54:56          960      0.00
21:54:56          961      0.00
21:54:56          962      0.00
21:54:56          963      0.00
21:54:56          964      0.00
21:54:56          965      0.00
21:54:56          966      0.00
21:54:56          967      0.00
21:54:56          968      0.00
21:54:56          969      0.00
21:54:56          970      0.00
21:54:56          971      0.00
21:54:56          972      0.00
21:54:56          973      0.00
21:54:56          974      0.00
21:54:56          975      0.00
21:54:56          976      0.00
21:54:56          977      0.00
21:54:56          978      0.00
21:54:56          979      0.00
21:54:56          980      0.00
21:54:56          981      0.00
21:54:56          982      0.00
21:54:56          983      0.00
21:54:56          984      0.00
21:54:56          985      0.00
21:54:56          986      0.00
21:54:56          987      0.00
21:54:56          988      0.00
21:54:56          989      0.00
21:54:56          990      0.00
21:54:56          991      0.00
21:54:56          992      0.00
21:54:56          993      0.00
21:54:56          994      0.00
21:54:56          995      0.00
21:54:56          996      0.00
21:54:56          997      0.00
21:54:56          998      0.00
21:54:56          999      0.00
21:54:56         1000      0.00
21:54:56         1001      0.00
21:54:56         1002      0.00
21:54:56         1003      0.00
21:54:56         1004      0.00
21:54:56         1005      0.00
21:54:56         1006      0.00
21:54:56         1007      0.00
21:54:56         1008      0.00
21:54:56         1009      0.00
21:54:56         1010      0.00
21:54:56         1011      0.00
21:54:56         1012      0.00
21:54:56         1013      0.00
21:54:56         1014      0.00
21:54:56         1015      0.00
21:54:56         1016      0.00
21:54:56         1017      0.00
21:54:56         1018      0.00
21:54:56         1019      0.00
21:54:56         1020      0.00
21:54:56         1021      0.00
21:54:56         1022      0.00
21:54:56         1023      0.00
21:54:56         1024      0.00
21:54:56         1025      0.00
21:54:56         1026      0.00
21:54:56         1027      0.00
21:54:56         1028      0.00
21:54:56         1029      0.00
21:54:56         1030      0.00
21:54:56         1031      0.00
21:54:56         1032      0.00
21:54:56         1033      0.00
21:54:56         1034      0.00
21:54:56         1035      0.00
21:54:56         1036      0.00
21:54:56         1037      0.00
21:54:56         1038      0.00
21:54:56         1039      0.00
21:54:56         1040      0.00
21:54:56         1041      0.00
21:54:56         1042      0.00
21:54:56         1043      0.00
21:54:56         1044      0.00
21:54:56         1045      0.00
21:54:56         1046      0.00
21:54:56         1047      0.00
21:54:56         1048      0.00
21:54:56         1049      0.00
21:54:56         1050      0.00
21:54:56         1051      0.00
21:54:56         1052      0.00
21:54:56         1053      0.00
21:54:56         1054      0.00
21:54:56         1055      0.00
21:54:56         1056      0.00
21:54:56         1057      0.00
21:54:56         1058      0.00
21:54:56         1059      0.00
21:54:56         1060      0.00
21:54:56         1061      0.00
21:54:56         1062      0.00
21:54:56         1063      0.00
21:54:56         1064      0.00
21:54:56         1065      0.00
21:54:56         1066      0.00
21:54:56         1067      0.00
21:54:56         1068      0.00
21:54:56         1069      0.00
21:54:56         1070      0.00
21:54:56         1071      0.00
21:54:56         1072      0.00
21:54:56         1073      0.00
21:54:56         1074      0.00
21:54:56         1075      0.00
21:54:56         1076      0.00
21:54:56         1077      0.00
21:54:56         1078      0.00
21:54:56         1079      0.00
21:54:56         1080      0.00
21:54:56         1081      0.00
21:54:56         1082      0.00
21:54:56         1083      0.00
21:54:56         1084      0.00
21:54:56         1085      0.00
21:54:56         1086      0.00
21:54:56         1087      0.00

21:54:51     pswpin/s pswpout/s
21:54:56         0.00      0.00

21:54:51     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
21:54:56         0.00     12.00     35.20      0.00     83.40      0.00      0.00      0.00      0.00

21:54:51          tps      rtps      wtps   bread/s   bwrtn/s
21:54:56         1.00      0.00      1.00      0.00     24.00

21:54:51    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
21:54:56     21242116  63399812   1176204      1.79      2324  28693960   1881344      2.86  11552664  17427356       812    308164  14679816      9552     21052    201476

21:54:51    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
21:54:56            0         0      0.00         0      0.00

21:54:51    kbhugfree kbhugused  %hugused
21:54:56            0         0      0.00

21:54:51    dentunusd   file-nr  inode-nr    pty-nr
21:54:56     45829388      4800   4258472         4

21:54:51      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:54:56            1       566      1.01      1.13      1.19         0

21:54:51          TTY   rcvin/s  txmtin/s framerr/s prtyerr/s     brk/s   ovrun/s
21:54:56            0      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56            1      0.00      0.00      0.00      0.00      0.00      0.00

21:54:51          DEV       tps     rkB/s     wkB/s   areq-sz    aqu-sz     await     svctm     %util
21:54:56       dev8-0      1.00      0.00     12.00     12.00      0.00      0.00      0.00      0.00
21:54:56       dev8-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       dev8-2      1.00      0.00     12.00     12.00      0.00      0.00      0.00      0.00
21:54:56      dev8-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56      dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     dev253-0      1.00      0.00     12.00     12.00      0.00      0.00      0.00      0.00
21:54:56     dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:51        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
21:54:56     enp3s0f0     26.60     22.20     26.82      3.30      0.00      0.00      0.00      0.02
21:54:56     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens2f1      0.20      0.20      0.01      0.25      0.00      0.00      0.00      0.00
21:54:56      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:51        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
21:54:56     enp3s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:56       ens2f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
